eric-clapton	im-tore-down	52	100	4.76	('love', 6)	('almost_level', 5)	('down_almost_level', 5)
eric-clapton	easy-now	66	80	4.21	('chorus', 4)	('chorus_chorus', 2)	('making_love_against', 1)
eric-clapton	lonely-years	41	76	4.22	('got', 9)	('right_now', 3)	('everybody_got_trouble', 2)
eric-clapton	may-you-never	54	113	4.91	('please', 8)	('please_wont', 6)	('may_never_lose', 4)
eric-clapton	it-hurts-me-too	44	63	2.86	('love', 6)	('love_him', 3)	('almost_lost_mind', 1)
eric-clapton	days-of-old	50	140	5.38	('gonna', 10)	('gonna_ball', 10)	('gonna_ball_tonight', 10)
eric-clapton	i-cant-stand-it	38	61	4.36	('time', 4)	('cant_stand', 3)	("cant_stand_you're", 3)
eric-clapton	tell-the-truth	68	131	5.24	('tell', 10)	('tell_truth', 6)	("who's_been_fooling", 6)
eric-clapton	holy-mother	88	126	4.67	('cant', 7)	('cant_wait', 6)	('wait_cant_wait', 4)
eric-clapton	lovin-you-lovin-me	61	93	5.17	('la', 10)	('la_la', 9)	('la_la_la', 8)
eric-clapton	when-my-heart-beats-like-a-hammer	55	103	10.3	('baby', 11)	('baby_baby', 4)	('beat_hammer_eyes', 2)
eric-clapton	walkin-blues	63	168	4.42	('alberta', 17)	('alberta_alberta', 8)	('where_been_so', 4)
eric-clapton	hungry	81	92	4.84	('lonely', 3)	('hungry_hungry', 2)	('dont_know_what', 2)
eric-clapton	all-your-love	25	92	7.67	('baby', 14)	('pretty_baby', 7)	('loving_pretty_baby', 4)
eric-clapton	little-wing	41	49	4.08	('she', 3)	('want_anything', 2)	('anything_want_anything', 2)
eric-clapton	lawdy-mama	30	53	5.3	('wanna', 3)	('out_baby', 2)	('late_at_night', 2)
eric-clapton	got-to-get-better-in-a-little-while	61	94	4.7	('got', 6)	('better_little', 4)	("it's_got_get", 4)
eric-clapton	how-long-blues	59	137	6.23	('how', 32)	('how_long', 25)	('long_baby_how', 9)
eric-clapton	anyday	81	144	5.76	('anyday', 8)	('any_way', 8)	('way_any_way', 4)
eric-clapton	my-fathers-eyes	99	168	3.73	('eyes', 16)	("father's_eyes", 16)	("father's_eyes_father's", 9)
eric-clapton	sinners-prayer	46	103	7.36	('have', 12)	('have_mercy', 11)	('lord_have_mercy', 9)
eric-clapton	sleeping-in-the-ground	31	86	3.58	('well', 7)	('give_all', 4)	('rather_see_sleeping', 4)
eric-clapton	dont-know-why	65	99	5.82	('know', 7)	('know_why', 3)	('dont_know_why', 3)
eric-clapton	no-alibis	65	146	4.56	('no', 11)	('no_alibis', 8)	('trying_justify_dont', 4)
eric-clapton	tell-me-that-you-love-me	58	72	4.24	('as', 4)	('first_verse', 2)	('chorus_first_verse', 1)
eric-clapton	spoonful	39	82	3.73	('spoon', 11)	('could_fill', 5)	('fill_spoons_full', 5)
eric-clapton	ive-got-a-rock-n-roll-heart	74	100	5.88	('got', 6)	("i've_got", 3)	('got_rock_roll', 2)
eric-clapton	old-love	52	79	3.95	('old', 4)	('old_love', 4)	('learn_old_love', 2)
eric-clapton	hung-up-on-your-love	44	78	3.55	('again', 6)	('not_again', 4)	('oh_no_not', 4)
eric-clapton	i-feel-free	40	86	4.3	('though', 5)	('cry_out', 3)	('mind_wants_cry', 3)
eric-clapton	further-on-up-the-road	30	88	3.67	('hurt', 8)	('further_up', 7)	('further_up_road', 7)
eric-clapton	take-a-chance	68	115	4.6	('dont', 8)	('if_dont', 6)	('feel_so_free', 4)
eric-clapton	slunky	6	6	3.0	('bonnie', 1)	('bonnie_bramlett', 1)	('by_bonnie_bramlett', 1)
eric-clapton	i-looked-away	57	75	3.95	('she', 5)	('but_looked', 2)	('but_looked_away', 2)
eric-clapton	run-so-far	59	126	4.2	('cant', 7)	('so_far', 6)	('run_so_far', 6)
eric-clapton	white-room	85	120	6.67	('where', 4)	('this_place', 3)	('where_shadows_run', 3)
eric-clapton	baby-whats-wrong	25	47	5.22	('baby', 7)	("honey_what's", 3)	("baby_honey_what's", 3)
eric-clapton	reconsider-baby	49	82	8.2	('so', 4)	('so_long', 4)	('but_now_guess', 2)
eric-clapton	the-core	112	147	6.12	('can', 7)	('burning_burning', 2)	('hottest_part_can', 2)
eric-clapton	honey-in-your-hips	68	111	6.17	('pretty', 5)	("'cause_know", 3)	('got_honey_hips', 3)
eric-clapton	i-wanna-be	54	87	2.9	('wanna', 10)	('by_wanna', 6)	('see_if_can', 2)
eric-clapton	change-the-world	56	122	3.94	('change', 9)	('change_world', 9)	('could_change_world', 7)
eric-clapton	hold-on-im-coming	37	83	2.59	('coming', 10)	('hold_coming', 5)	('hold_hold_coming', 5)
eric-clapton	i-shot-the-sheriff	72	168	4.8	('sheriff', 12)	('shot_sheriff', 10)	('shot_sheriff_but', 9)
eric-clapton	anything-for-your-love	40	79	3.95	('love', 12)	("i'd_do", 6)	("i'd_do_anything", 6)
eric-clapton	aint-that-lovin-you	37	59	3.28	('baby', 6)	('lovin_baby', 3)	('aint_lovin_baby', 3)
eric-clapton	bad-boy	60	78	6.5	('long', 4)	('bad_boy', 2)	('bad_boy_long', 2)
eric-clapton	another-ticket	54	101	4.39	("you've", 7)	('everytime_think', 6)	("everytime_think_you've", 4)
eric-clapton	why-does-love-got-to-be-so-sad	75	106	4.24	('got', 7)	('got_so', 4)	('why_does_love', 4)
eric-clapton	early-in-the-morning-traditional	58	63	3.15	('chorus', 3)	('pass_by', 1)	('age_18_she', 1)
eric-clapton	badge	62	86	6.14	("'bout", 5)	('they_bring', 2)	('bring_curtain_down', 2)
eric-clapton	promises	78	121	4.65	('la', 14)	('la_la', 13)	('la_la_la', 12)
eric-clapton	tearing-us-apart	51	84	4.94	('know', 6)	('us_apart', 4)	('tearing_us_apart', 4)
eric-clapton	blues-before-sunrise	46	102	7.85	('leave', 10)	('leave_baby', 4)	('because_know_done', 3)
eric-clapton	blue-eyes-blue	58	129	4.03	('was', 11)	('was_who', 5)	('should_have_trusted', 4)
eric-clapton	blues-power	53	73	5.62	('keep', 6)	('keep_keeping', 3)	('keeping_keep_keeping', 2)
eric-clapton	one-more-chance	63	129	5.61	('give', 10)	('give_one', 9)	('give_one_more', 9)
eric-clapton	bottle-of-red-wine	57	151	6.04	('get', 26)	('get_up', 15)	('get_up_get', 11)
eric-clapton	i-am-yours	32	39	3.9	('am', 2)	('first_verse', 2)	('memory_has_left', 1)
eric-clapton	three-oclock-blues	44	74	6.73	('cant', 6)	('believe_this', 2)	('she_cant_found', 2)
eric-clapton	black-rose	59	84	4.94	('love', 4)	('see_no', 3)	('dont_see_no', 3)
eric-clapton	double-trouble	50	58	4.14	('no', 3)	('have_no', 2)	('no_lie_some', 1)
eric-clapton	blues-leave-me-alone	45	88	6.77	('blues', 16)	('blues_blues', 7)	('blues_blues_wont', 3)
eric-clapton	cant-find-my-way-home	40	87	4.83	('find', 7)	('find_way', 7)	('cant_find_way', 7)
eric-clapton	beautiful-thing	58	80	4.44	('beautiful', 4)	('thing_going', 4)	('beautiful_thing_going', 4)
