that'll,955
seven,951
which,947
rather,942
mary,942
crib,938
wear,938
benz,937
joe,936
wack,932
pound,931
suck,929
nasty,929
taste,928
nas,926
write,924
holdin,924
father,924
wife,921
hits,921
killa,920
bag,919
busta,919
actin,918
9,916
killin,916
don,915
drama,914
bought,914
lets,913
havin,913
ich,912
wayne,910
lick,909
rockin,907
kept,904
limit,903
muthafuckin,902
morning,902
lonely,900
puff,898
mi,898
gang,897
lies,897
cat,892
crowd,892
jail,889
lover,888
def,888
sorry,888
played,887
chain,885
trick,884
cock,884
wants,883
shoes,882
turned,882
breath,881
bustin,880
reach,878
squad,877
lead,876
gots,875
blind,871
2pac,871
job,868
promise,865
read,865
means,865
dre,862
krayzie,862
later,861
ridin,861
scene,860
ll,858
grow,858
clean,858
voice,857
steady,857
fools,855
keeps,853
quit,853
beautiful,852
treat,850
callin,848
arms,847
brooklyn,847
takes,845
rise,844
grand,842
worry,841
soldier,841
great,840
drunk,839
along,834
bye,834
stupid,833
walkin,832
self,832
you'd,832
player,831
hittin,830
6,829
hah,829
split,828
happen,828
cos,826
sweat,824
worth,823
poppin,822
trippin,820
diamonds,819
taking,819
drugs,818
represent,818
clip,816
trouble,816
rapper,815
oooh,815
lock,815
upon,815
outside,814
bump,813
brand,813
waitin,812
lips,812
knees,811
singing,808
special,806
heads,805
kickin,805
ran,803
ma,802
eight,802
window,798
wind,798
middle,797
chrome,796
ohh,794
okay,791
puttin,791
figure,789
across,789
coke,789
di,789
dirt,787
microphone,785
platinum,784
couple,784
bigger,783
trunk,778
bein,776
clap,776
week,772
battle,772
thousand,770
killer,770
devil,767
rappin,766
nuts,764
magic,762
sexy,761
breathe,761
soldiers,760
shout,760
sold,760
leavin,760
thoughts,760
pimpin,760
drug,759
blaze,757
cross,757
law,756
question,756
groove,755
40,754
swear,753
brought,753
tear,750
blowin,749
hill,747
problem,746
queen,745
radio,745
ok,744
games,743
rough,742
less,739
either,738
box,737
peep,737
screamin,737
loud,733
such,733
stuff,733
cream,730
we've,729
fell,729
stars,728
everywhere,726
ahh,726
slide,726
mac,725
count,724
mess,724
loved,722
swing,722
watchin,722
supposed,721
playing,720
hello,720
park,720
kelly,719
heavy,718
killed,718
f,716
whip,715
frontin,715
stage,715
twice,714
bass,714
loving,711
sign,711
records,711
instead,710
laugh,710
children,706
flesh,706
small,705
blunt,705
boss,703
doesnt,703
afraid,700
survive,698
method,698
eminem,696
says,696
cheese,696
el,695
tomorrow,695
smell,695
everytime,695
bank,695
moves,692
w,692
bullets,691
freaky,691
pen,690
raise,689
grown,689
soft,689
perfect,688
tryna,687
mission,687
guys,686
truck,685
keys,683
betta,683
died,682
doo,682
zone,680
sounds,679
dogs,678
skin,678
chicks,677
above,677
h,676
duck,675
motherfucking,673
carry,673
giving,673
needs,672
ja,671
anybody,671
dawg,671
weight,669
thick,669
switch,668
ballin,667
rules,667
enemies,667
written,666
mix,665
nights,663
broken,661
bar,660
styles,659
welcome,659
finger,658
creep,656
sent,656
telling,655
pistol,655
key,654
3x,654
glass,654
attack,653
mike,652
nowhere,652
suckers,652
hole,651
keepin,650
bill,648
po,647
share,646
looked,646
stress,645
mans,644
pocket,643
rhythm,643
finally,642
rush,641
twist,640
future,640
sellin,639
evil,639
grind,639
wyclef,639
sippin,635
choose,635
near,634
joint,633
stack,631
cha,630
muthafucka,630
dude,630
slip,629
chillin,629
dime,628
queens,628
x4,627
wreck,626
grip,626
ahead,626
blame,625
sucker,625
ol,623
bite,623
tape,623
layzie,623
bg,622
breakin,622
they'll,622
jesus,621
tv,621
problems,621
dust,619
lyrical,618
rob,617
ba,617
kim,616
wu,616
folks,616
sad,615
workin,615
seat,615
super,611
tongue,611
ear,610
safe,610
level,610
i'mma,610
und,610
brains,609
fill,609
liquor,609
nigga's,609
food,607
dollars,606
dah,606
class,606
steel,605
es,598
aight,597
butt,597
lives,597
dum,596
thangs,596
train,593
higher,593
explain,593
dip,593
feed,592
walked,591
it'll,591
meant,591
third,590
realize,589
flavor,587
murda,585
wicked,585
bullet,585
pockets,584
holding,583
apart,582
dr,582
raised,581
bodies,581
christmas,580
clock,580
laid,580
album,579
nation,577
standing,576
tracks,576
biggie,576
named,576
moms,575
12,575
bringin,574
calling,573
dis,572
slick,571
wrote,571
flows,571
harder,570
wide,570
waste,570
7,569
john,569
thru,569
strapped,569
hangin,569
outro,568
slang,568
happened,567
knowin,567
relax,567
course,566
store,566
imagine,566
everyone,565
jealous,565
teach,565
shows,563
knowledge,563
spread,562
fo,562
busy,562
moment,562
joy,562
mom,561
space,560
te,560
loves,559
uptown,559
standin,558
whats,557
ends,557
steal,556
sense,554
mob,554
fifty,554
having,554
diamond,554
bus,554
force,554
asked,553
goodbye,553
news,553
trigger,551
system,551
rings,551
smack,551
shame,551
glad,550
fit,549
cent,548
serious,548
moon,545
north,545
simple,544
squeeze,542
homey,542
tough,542
shop,542
summer,541
ninety,541
hatin,541
pants,540
juice,540
fiend,539
arm,539
enemy,538
drinkin,538
dropped,538
20,537
worse,537
cap,535
lines,534
pulled,533
walking,531
sip,531
projects,530
shawty,530
speed,530
hardcore,530
hort,530
cuts,529
8,529
insane,529
candy,529
single,528
sin,528
action,528
underground,527
moving,527
main,527
blocks,527
claim,526
bless,526
empty,523
watching,522
booty,522
strange,522
feelings,521
en,521
anyway,521
bright,521
slugs,520
price,520
balls,519
early,519
gas,519
v,519
stash,519
range,518
faces,518
extra,518
blunts,518
tech,518
build,516
bricks,516
looks,516
shady,515
learned,515
forty,514
clown,514
keith,514
begin,514
raps,514
hat,514
order,513
pun,513
leaving,513
sister,512
droppin,512
others,511
spittin,511
bottle,511
dice,511
jewels,511
unless,511
plenty,510
nose,510
ad,509
age,509
trees,508
ghost,506
shoulda,506
reality,505
chase,505
chips,504
angel,502
calm,501
dawn,501
attention,500
almost,500
dome,499
hype,499
mental,498
hoo,498
flex,498
faith,498
dangerous,497
court,497
slim,496
bangin,496
loot,496
cell,495
whenever,494
boogie,494
recognize,494
prove,494
answer,494
se,494
feds,493
scratch,492
skills,491
pressure,491
warm,491
joke,491
silly,490
mutha,490
fallin,490
least,490
bleed,490
naked,488
bottom,488
westside,488
longer,485
roof,485
legs,485
spark,485
kane,484
rep,484
whether,483
teeth,481
sight,481
pullin,480
bread,480
bizzy,479
serve,479
taught,478
ti,478
hearts,478
throwin,478
dmx,478
background,477
bloody,477
woo,477
book,476
threw,476
hmm,475
hour,475
chicken,475
lo,475
jumpin,474
witness,473
askin,473
starts,473
wrist,473
steppin,472
strap,472
tru,472
shootin,472
um,472
places,471
sack,471
ease,471
nuthin,470
songs,470
spray,469
boots,469
whatcha,467
bills,467
falling,467
gats,466
mase,465
poor,465
somewhere,465
q,464
getcha,463
du,463
mmm,463
neighborhood,463
become,462
struggle,461
doe,460
nut,460
foot,459
fifth,459
spent,459
grill,458
'round,458
luck,457
tricks,457
layin,457
cover,457
bow,456
hustlin,455
slap,455
shakin,455
position,455
ghostface,454
tree,454
forgive,454
fellas,453
situation,453
sample,453
kings,453
pops,452
stopped,451
shall,450
doctor,449
headed,448
geah,447
vest,447
remain,446
pride,446
island,445
tank,445
fiends,444
judge,444
vision,444
proof,444
form,443
storm,443
stone,441
bird,441
passed,441
smoked,440
doors,439
crush,439
filled,438
