
\data\
ngram 1=2301

\1-grams:
-3.189771	mind
-3.888741	minds
-3.587711	mine
-3.587711	minor
-3.888741	minstrels
-3.888741	minstrelsy
-3.888741	miracles
-3.888741	mirth
-3.888741	misgivings
-3.888741	mishap
-3.587711	miss
-3.888741	missing
-3.888741	mistresses
-3.888741	modestly
-3.888741	modesty
-3.189771	money
-3.888741	mongrel
-3.888741	monk
-3.888741	moral
-2.527013	more
-3.587711	morning
-3.888741	mortally
-3.043643	most
-2.658292	mother
-3.41162	mother's
-3.587711	mount
-3.587711	moves
-3.888741	moving
-3.888741	mr
-2.742613	much
-3.888741	muck
-3.888741	mulling
-3.888741	mum
-2.742613	must
-3.888741	myself
-3.888741	naked
-3.286681	name
-3.888741	nature
-3.587711	near
-3.888741	nearest
-3.888741	necessary
-3.587711	neck
-3.11059	need
-3.888741	needed
-3.888741	neednt
-3.587711	needs
-3.888741	neighborliness
-3.286681	neither
-3.043643	never
-3.41162	new
-3.888741	newly
-3.587711	next
-3.888741	nice
-3.888741	niggardly
-2.934499	night
-3.888741	nine
-3.888741	ninny
-2.172738	no
-3.189771	noble
-3.888741	noblewoman
-3.587711	nobly
-3.888741	nobody
-3.888741	noise
-3.41162	none
-3.888741	nonpareil
-3.888741	nonsense
-2.774798	nor
-3.888741	normand
-3.888741	noses
-2.181171	not
-3.043643	nothing
-3.888741	novice
-2.473768	now
-3.888741	nurse
-3.888741	nursed
-3.888741	nurture
-3.888741	o
-3.587711	obeyed
-3.888741	objection
-3.888741	obligation
-3.888741	occasion
-3.888741	occurred
-2.71265	off
-3.888741	offense
-3.888741	offer
-3.888741	offered
-3.888741	offers
-3.888741	office
-3.11059	often
-3.587711	oh
-3.888741	oise
-2.609987	old
-3.888741	omer
-3.888741	omission
-3.888741	omitting
-3.888741	omnia
-3.189771	once
-2.41162	one
-3.888741	onions
-3.043643	only
-3.888741	onto
-3.286681	open
-3.888741	opened
-3.888741	openhanded
-3.587711	openly
-3.888741	opposition
-2.370227	or
-3.41162	order
-3.888741	ordered
-3.189771	orders
-3.888741	ordination
-3.888741	ornaments
-2.80956	other
-3.888741	other's
-3.587711	others
-3.888741	otherwise
-3.888741	ought
-2.934499	our
-2.426343	out
-3.888741	outside
-3.286681	over
-3.888741	overcoat
-3.888741	overflowed
-3.888741	overhead
-3.888741	overseer
-3.888741	overtaxing
-3.888741	overwrought
-3.587711	owe
-3.888741	owed
-3.888741	owes
-3.11059	own
-3.888741	pages
-3.888741	paid
-3.587711	pair
-3.888741	pal
-3.888741	palm
-3.888741	pan
-3.888741	parable
-3.888741	paramour
-3.888741	parchment
-3.888741	pardon
-3.888741	parent
-3.888741	parents
-3.888741	paris
-3.888741	parish
-3.888741	part
-3.587711	pass
-3.888741	passed
-3.11059	passion
-3.888741	passions
-3.888741	past
-3.888741	pasties
-3.888741	patently
-3.888741	patience
-3.587711	paul
-3.11059	pay
-3.888741	pea
-3.888741	peace
-3.888741	peas
-3.189771	peasant
-3.888741	peasant's
-3.888741	peasantry
-3.189771	peasants
-3.888741	pedigree
-3.888741	peels
-3.888741	pen
-3.888741	penis
-3.888741	penitence
